Project Name,File Path,Mocking Framework,Imported Mock Line
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\problems\ProblemReportingIteratorTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\replication\ReplicationUtilTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,static org.easymock.EasyMock.expect
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,static org.easymock.EasyMock.expectLastCall
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenKeyManagerTest.java,easymock,org.easymock.EasyMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenSecretManagerTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenSecretManagerTest.java,easymock,static org.easymock.EasyMock.expectLastCall
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenSecretManagerTest.java,easymock,static org.easymock.EasyMock.replay
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\AuthenticationTokenSecretManagerTest.java,easymock,static org.easymock.EasyMock.verify
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\ZooAuthenticationKeyDistributorTest.java,easymock,static org.easymock.EasyMock.anyObject
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\ZooAuthenticationKeyDistributorTest.java,easymock,static org.easymock.EasyMock.aryEq
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\ZooAuthenticationKeyDistributorTest.java,easymock,static org.easymock.EasyMock.createMock
accumulo,accumulo\server\base\src\test\java\org\apache\accumulo\server\security\delegation\ZooAuthenticationKeyDistributorTest.java,easymock,static org.easymock.EasyMock.eq
